what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1711273081728
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1711273092074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711273107292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711273125467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711273136514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711273141013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711273148869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711273170268
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1711273174403
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1711273174522
activated,perspective,com.altera.sbtgui.ui,13.1.0.162,"com.altera.sbtgui.ui.cPerspective",1711273183914
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1711273183917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1711273183958
executed,command,,,"com.altera.sbtgui.ui.cPerspective",1711273183958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711273204534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711273219349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711273242293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711273260185
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1711273261474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1711273262832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711273275759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711273293556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711273294123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711273303970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711273305500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711273320544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1711273378626
